,tconst,averageRating,numVotes
139146,tt0216689,6.6,1289
139167,tt0216731,7.0,497
139176,tt0216746,3.7,1908
139191,tt0216772,4.1,1341
139200,tt0216787,7.2,10159
139208,tt0216799,7.1,6574
139209,tt0216800,7.1,11734
139232,tt0216837,8.4,24
139233,tt0216841,4.2,1060
139260,tt0216890,4.8,511
139280,tt0216930,4.7,1789
139308,tt0216982,6.3,677
139314,tt0216990,6.7,453
139328,tt0217019,6.1,1795
139336,tt0217031,4.8,403
139364,tt0217083,5.4,46
139367,tt0217086,4.6,1508
139378,tt0217107,3.8,727
139388,tt0217119,6.9,1679
139394,tt0217135,6.0,340
139471,tt0217287,3.6,297
139494,tt0217319,5.2,476
139500,tt0217331,5.1,3030
139515,tt0217355,5.7,4058
139585,tt0217505,7.5,456585
139619,tt0217570,4.2,249
139644,tt0217621,4.7,439
139652,tt0217630,5.3,29764
139668,tt0217654,3.5,824
139674,tt0217664,7.7,41
139684,tt0217686,6.6,99
139723,tt0217756,5.3,14941
139725,tt0217758,5.2,634
139738,tt0217780,3.0,142
139739,tt0217787,5.4,209
139740,tt0217788,5.3,182
139751,tt0217802,4.3,230
139764,tt0217824,6.2,1746
139788,tt0217869,7.3,429632
139840,tt0217978,5.7,1559
139841,tt0217979,3.4,712
139854,tt0218000,6.2,666
139864,tt0218032,5.3,202
139877,tt0218053,3.1,233
139886,tt0218067,4.3,2066
139892,tt0218080,3.3,1281
139903,tt0218107,5.6,1163
139907,tt0218112,6.2,1516
139915,tt0218126,3.5,469
139922,tt0218138,4.6,844
139923,tt0218140,8.6,37
139924,tt0218141,5.9,1786
139947,tt0218182,6.2,1714
139993,tt0218298,5.7,617
140004,tt0218323,5.6,346
140034,tt0218378,6.3,6515
140035,tt0218379,6.4,1825
140043,tt0218390,5.9,202
140060,tt0218426,5.3,155
140081,tt0218475,6.6,80
140105,tt0218533,6.7,2528
140125,tt0218561,5.5,87
140140,tt0218581,5.0,2660
140160,tt0218616,6.6,1336
140162,tt0218619,3.9,9369
140166,tt0218625,3.9,1682
140172,tt0218641,3.2,814
140206,tt0218727,5.1,135
140211,tt0218741,5.8,137
140253,tt0218800,5.7,261
140261,tt0218817,6.1,29883
140275,tt0218839,7.4,64780
140290,tt0218864,5.8,7313
140315,tt0218922,6.0,58292
140341,tt0218967,6.8,114518
140345,tt0218978,5.6,109
140418,tt0219171,6.0,2654
140445,tt0219210,5.4,178
140447,tt0219214,3.9,199
140451,tt0219223,4.9,53
140463,tt0219249,7.7,46
140475,tt0219272,5.2,231
140482,tt0219288,7.5,3144
140502,tt0219327,5.7,557
140506,tt0219333,5.7,847
140507,tt0219336,5.5,104
140508,tt0219338,4.9,48
140529,tt0219374,6.7,4031
140541,tt0219400,5.4,6139
140548,tt0219408,5.7,455
140588,tt0219469,5.7,464
140606,tt0219519,6.3,1694
140647,tt0219636,6.2,490
140648,tt0219640,4.1,412
140649,tt0219643,5.4,43
140654,tt0219653,4.9,35256
140668,tt0219687,7.9,58
140672,tt0219699,6.7,72434
140691,tt0219756,5.5,105
140721,tt0219822,6.4,18649
140732,tt0219854,6.1,43407
140782,tt0219952,5.1,10764
140786,tt0219957,4.9,315
140789,tt0219965,6.5,69747
140809,tt0220005,5.8,90
140823,tt0220034,6.5,302
140843,tt0220077,6.0,15
140857,tt0220099,6.3,19745
140858,tt0220100,6.1,6991
140870,tt0220122,6.5,31
140884,tt0220157,6.5,1324
140970,tt0220289,7.2,8
140988,tt0220322,7.3,28
140994,tt0220331,5.3,26
140995,tt0220332,6.3,51
141004,tt0220343,5.4,1416
141020,tt0220371,5.2,38
141036,tt0220399,5.6,89
141108,tt0220506,3.9,47095
141113,tt0220514,3.8,362
141137,tt0220580,6.8,13431
141152,tt0220605,6.9,23
141154,tt0220607,5.7,9
141168,tt0220627,6.8,6886
141171,tt0220631,6.9,1536
141186,tt0220651,6.7,326
141187,tt0220652,5.3,606
141283,tt0220827,6.2,7265
141305,tt0220864,4.2,168
141388,tt0221013,6.6,1072
141392,tt0221023,7.9,1056
141396,tt0221027,7.5,268210
141415,tt0221069,6.2,3594
141419,tt0221073,7.1,40387
141420,tt0221074,6.4,851
141467,tt0221197,4.4,414
141474,tt0221218,5.8,38888
141506,tt0221297,4.4,300
141567,tt0221431,4.7,483
141579,tt0221463,3.9,147
141618,tt0221559,6.9,4525
141621,tt0221563,6.0,1229
141652,tt0221637,5.9,97
141732,tt0221799,6.8,4495
141745,tt0221823,7.3,53
141750,tt0221837,6.2,287
141751,tt0221838,6.8,2519
141769,tt0221885,4.9,1172
141771,tt0221889,5.8,3859
141788,tt0221928,5.1,2129
141811,tt0221982,4.5,784
141817,tt0222012,7.9,13494
141819,tt0222020,3.3,640
141821,tt0222023,9.7,11
141822,tt0222024,5.4,7342
141872,tt0222167,4.5,1151
141911,tt0222270,6.1,8107
141924,tt0222293,6.7,2083
141955,tt0222375,5.6,279
141979,tt0222441,8.5,16
142096,tt0222666,3.5,654
142117,tt0222705,5.0,130
142118,tt0222710,7.7,21
142122,tt0222717,4.5,158
142124,tt0222719,3.8,378
142165,tt0222790,6.3,39
142174,tt0222812,5.8,12609
142189,tt0222849,8.2,27
142190,tt0222850,6.9,7939
142191,tt0222851,7.1,23853
142230,tt0222989,7.6,17
142341,tt0223268,4.4,4355
142344,tt0223284,3.5,221
142445,tt0223593,5.9,147
142492,tt0223744,4.2,209
142521,tt0223828,5.4,95
142522,tt0223832,6.5,1327
142530,tt0223856,5.4,250
142542,tt0223889,5.6,98
142550,tt0223897,7.2,121718
142555,tt0223911,5.0,88
142568,tt0223954,6.0,2285
142590,tt0224025,4.1,1049
142603,tt0224050,6.1,311
142611,tt0224084,5.7,116
142613,tt0224086,3.6,224
142729,tt0224394,5.3,112
142746,tt0224451,7.3,89
142795,tt0224578,7.2,3856
142817,tt0224626,4.1,925
142861,tt0224755,6.3,86
143005,tt0225071,5.7,25180
143048,tt0225196,5.5,315
143178,tt0225518,8.2,35
143289,tt0225828,3.9,178
143305,tt0225865,4.6,348
143369,tt0226057,4.2,27
143382,tt0226094,5.9,327
143419,tt0226198,4.7,158
143435,tt0226225,5.4,153
143440,tt0226238,6.0,64
143474,tt0226351,4.3,222
143501,tt0226430,5.7,919
143515,tt0226498,5.9,57
143544,tt0226591,7.5,57
143581,tt0226708,5.6,257
143623,tt0226851,6.6,15
143660,tt0226935,4.8,2190
143681,tt0227005,6.3,19033
143741,tt0227189,3.3,180
143743,tt0227194,5.5,5406
143748,tt0227200,3.3,418
143752,tt0227224,6.0,167
143768,tt0227277,7.0,6714
143822,tt0227445,6.8,131267
143825,tt0227458,6.2,777
143858,tt0227538,5.6,122480
143901,tt0227671,5.3,454
143906,tt0227692,6.7,20
144031,tt0227984,6.3,50297
144042,tt0228004,5.4,227
144069,tt0228054,5.6,193
144109,tt0228121,3.1,160
144140,tt0228180,3.9,419
144163,tt0228214,7.4,10
144179,tt0228242,6.9,1835
144200,tt0228277,6.1,786
144214,tt0228301,5.3,590
144230,tt0228333,4.9,56348
144308,tt0228488,6.2,2016
144331,tt0228525,7.5,25
144335,tt0228536,5.9,536
144404,tt0228687,7.3,6671
144405,tt0228690,2.8,178
144426,tt0228720,4.2,297
144443,tt0228750,6.3,58139
144458,tt0228786,6.9,63932
144503,tt0228871,5.8,1309
144504,tt0228878,3.4,118
144509,tt0228889,6.9,47
144511,tt0228891,4.9,537
144519,tt0228906,5.8,18
144553,tt0228977,7.3,64
144555,tt0228982,6.7,251
144558,tt0228992,6.1,145
144563,tt0229002,6.1,1215
144564,tt0229003,4.8,567
144575,tt0229021,5.7,340
144687,tt0229211,5.1,194
144695,tt0229226,6.3,107
144714,tt0229260,4.0,39182
144759,tt0229340,7.3,5679
144768,tt0229362,3.8,381
144914,tt0229664,7.6,2313
144944,tt0229752,4.9,113
144959,tt0229792,5.0,135
145041,tt0229942,5.4,94
145081,tt0230011,6.9,127497
145086,tt0230025,6.4,2136
145090,tt0230030,6.1,109168
145106,tt0230056,5.2,34
145155,tt0230169,5.5,5525
145163,tt0230183,6.8,188
145166,tt0230189,6.9,46
145175,tt0230212,8.9,11
145184,tt0230234,5.2,140
145193,tt0230252,6.9,82
145220,tt0230308,7.0,70
145232,tt0230325,6.4,69
145247,tt0230350,4.8,35
145331,tt0230512,7.0,1619
145351,tt0230540,4.0,179
145382,tt0230600,7.6,378701
145397,tt0230631,6.4,357
145458,tt0230783,5.9,680
145483,tt0230838,6.7,92800
145562,tt0231001,6.8,4327
145641,tt0231138,2.1,1356
145649,tt0231153,6.0,73
145763,tt0231402,4.8,25684
145786,tt0231448,5.6,7668
145813,tt0231496,3.3,253
145868,tt0231615,5.5,635
145928,tt0231775,5.4,24401
145931,tt0231781,7.1,129
146015,tt0231956,5.2,606
146022,tt0231971,5.6,3870
146031,tt0232015,4.5,517
146059,tt0232079,3.7,4760
146062,tt0232083,6.7,5761
146067,tt0232098,3.2,950
146128,tt0232231,5.3,42
146199,tt0232465,4.0,357
146215,tt0232500,6.8,404217
146226,tt0232537,6.5,92
146276,tt0232657,2.7,510
146389,tt0232957,7.7,51
146417,tt0233008,5.7,25
146483,tt0233142,5.9,47893
146561,tt0233289,3.4,1087
146620,tt0233402,6.3,101
146652,tt0233469,5.5,76778
146659,tt0233481,5.7,861
146692,tt0233559,3.5,183
146698,tt0233569,4.1,155
146717,tt0233600,5.8,2602
146742,tt0233656,3.6,1449
146750,tt0233687,7.2,2192
146755,tt0233699,5.5,613
146781,tt0233764,4.0,121
146799,tt0233812,6.3,90
146814,tt0233841,7.8,8738
146847,tt0233910,5.2,358
146848,tt0233911,6.2,502
146869,tt0233954,5.7,205
146887,tt0234000,6.9,15967
146910,tt0234058,6.7,325
146921,tt0234084,8.1,18
146944,tt0234137,6.1,5640
146975,tt0234215,7.2,611606
147009,tt0234288,7.6,5289
147044,tt0234354,5.8,11478
147064,tt0234393,6.1,365
147070,tt0234407,6.8,838
147105,tt0234499,6.5,228
147137,tt0234570,5.9,992
147168,tt0234652,2.9,1624
147172,tt0234663,6.4,333
147209,tt0234750,7.1,57
147231,tt0234797,7.4,55
147234,tt0234805,6.9,2419
147235,tt0234811,3.6,50
147243,tt0234829,5.1,16401
147248,tt0234837,7.4,5520
147252,tt0234853,6.7,7698
147253,tt0234854,7.1,200
147345,tt0235048,4.8,1031
147361,tt0235079,5.3,115
147434,tt0235219,4.9,31
147452,tt0235252,5.7,117
147465,tt0235280,2.8,1129
147485,tt0235333,4.8,870
147496,tt0235353,4.0,491
147514,tt0235412,5.9,1167
147544,tt0235497,3.7,314
147565,tt0235547,5.8,97
147569,tt0235553,5.0,1443
147591,tt0235606,4.9,1413
147599,tt0235618,6.9,1161
147623,tt0235679,5.8,14723
147634,tt0235712,6.0,9589
147639,tt0235721,8.2,14
147648,tt0235737,7.0,31544
147673,tt0235807,5.7,36
147704,tt0235877,8.4,48
147747,tt0235953,5.4,921
147757,tt0235970,6.3,72
147764,tt0235982,5.9,577
147776,tt0236008,7.8,328
147784,tt0236019,6.3,2247
147788,tt0236026,4.1,162
147789,tt0236027,7.5,23159
147792,tt0236034,6.4,1637
147840,tt0236126,3.1,1232
147855,tt0236157,6.5,4866
147861,tt0236167,6.7,554
147865,tt0236172,7.2,44
147874,tt0236189,7.5,67
147886,tt0236216,7.6,6127
147912,tt0236261,6.3,27
147958,tt0236348,5.6,24075
147969,tt0236388,6.8,5953
147985,tt0236432,4.5,12
148005,tt0236474,5.7,172
148015,tt0236493,6.1,110961
148022,tt0236502,3.2,190
148041,tt0236551,5.8,144
148051,tt0236576,7.7,2117
148061,tt0236600,5.4,183
148077,tt0236640,6.2,18651
148102,tt0236702,7.4,249
148135,tt0236784,6.1,30448
148160,tt0236832,5.3,22
148300,tt0237121,7.7,30
148316,tt0237152,7.3,49
148335,tt0237199,6.3,95
148365,tt0237289,5.4,735
148368,tt0237295,7.5,51
148382,tt0237320,7.6,68
148479,tt0237523,8.5,65
148482,tt0237534,7.0,69057
148484,tt0237539,7.3,9896
148500,tt0237572,6.8,63550
148553,tt0237680,3.2,538
148558,tt0237687,5.4,310
148568,tt0237706,3.6,214
148624,tt0237865,7.9,106
148679,tt0237994,7.2,837
148683,tt0238000,7.4,22
148730,tt0238112,5.9,35279
148733,tt0238119,7.6,6817
148735,tt0238121,8.3,57
148743,tt0238137,5.5,2594
148766,tt0238205,2.3,283
148784,tt0238247,6.2,1139
148787,tt0238251,4.8,823
148794,tt0238274,5.0,130
148796,tt0238276,5.4,64
148803,tt0238295,5.4,377
148817,tt0238321,6.5,1440
148842,tt0238373,6.7,112
148844,tt0238380,7.3,339730
148866,tt0238435,7.0,163
148875,tt0238463,5.3,703
148882,tt0238474,6.0,75
148903,tt0238546,5.2,58161
148906,tt0238552,5.3,15281
148919,tt0238588,7.2,787
148931,tt0238627,5.1,787
148935,tt0238639,8.0,45
148939,tt0238649,5.4,271
148946,tt0238660,6.6,4008
148974,tt0238743,4.8,121
149024,tt0238883,7.6,16334
149026,tt0238891,7.6,6157
149042,tt0238924,6.9,13999
149044,tt0238936,7.5,44430
149050,tt0238948,5.4,8646
149054,tt0238960,6.2,35
149071,tt0238992,4.3,171
149072,tt0238994,5.9,182
149077,tt0239004,7.8,51
149086,tt0239020,6.7,684
149099,tt0239060,6.0,1706
149115,tt0239102,7.1,1446
149176,tt0239224,6.3,64
149181,tt0239234,6.8,2831
149185,tt0239238,7.0,66
149199,tt0239267,7.8,9
149241,tt0239381,5.7,3744
149245,tt0239388,6.9,897
149247,tt0239395,5.1,61277
149252,tt0239406,5.2,1057
149264,tt0239431,7.4,7
149275,tt0239450,5.0,4300
149285,tt0239467,5.2,718
149306,tt0239509,6.2,702
149312,tt0239522,5.5,29
149337,tt0239570,6.4,318
149375,tt0239670,6.0,1125
149419,tt0239792,4.7,136
149446,tt0239879,7.4,316
149472,tt0239948,5.8,41611
149473,tt0239949,5.0,13563
149474,tt0239955,6.3,340
149484,tt0239986,6.4,6843
149512,tt0240074,5.8,9
149537,tt0240122,7.4,447
149551,tt0240149,6.6,2358
149554,tt0240156,5.8,125
149573,tt0240200,7.7,15177
149649,tt0240340,6.6,300
149675,tt0240389,5.9,330
149680,tt0240400,4.8,162
149681,tt0240402,5.8,5099
149688,tt0240419,7.1,7293
149703,tt0240462,4.7,46435
149708,tt0240468,6.2,47540
149711,tt0240473,6.1,560
149723,tt0240500,4.7,453
149727,tt0240509,5.8,90
149728,tt0240510,6.5,34953
149733,tt0240515,4.6,50034
149744,tt0240534,8.5,60
149766,tt0240585,2.3,360
149798,tt0240659,5.4,565
149857,tt0240772,7.7,595541
149871,tt0240802,4.9,348
149902,tt0240880,5.9,311
149905,tt0240885,7.5,350
149908,tt0240890,6.8,117249
149915,tt0240900,5.3,15001
149921,tt0240913,7.1,11191
149928,tt0240937,6.7,19
149948,tt0240980,6.3,2462
149964,tt0241025,6.2,23167
149992,tt0241079,4.3,111
150021,tt0241142,5.2,156
150032,tt0241183,2.7,625
150046,tt0241223,6.6,2927
150052,tt0241250,6.1,46
150054,tt0241254,6.0,126
150060,tt0241272,5.6,80
150066,tt0241297,6.8,9
150067,tt0241303,7.3,196830
150081,tt0241355,7.6,8
150112,tt0241453,4.9,124
150129,tt0241498,5.5,136
150133,tt0241526,4.3,132
150134,tt0241527,7.6,815605
150172,tt0241657,7.1,408
150182,tt0241683,6.7,138
150209,tt0241760,5.8,36923
150259,tt0241897,6.7,29
150266,tt0241934,5.3,48
150277,tt0241961,9.0,24
150289,tt0241998,2.0,1647
150292,tt0242024,6.1,1278
150294,tt0242029,6.7,263
150326,tt0242150,5.5,2626
150340,tt0242193,6.9,39564
150384,tt0242252,6.0,5488
150390,tt0242264,6.4,59
150430,tt0242337,7.0,60
150458,tt0242380,7.9,19
150485,tt0242423,5.5,143164
150495,tt0242445,5.6,36297
150503,tt0242460,7.7,77
150530,tt0242508,4.8,4511
150534,tt0242519,8.1,69873
150540,tt0242527,6.2,47524
150560,tt0242572,7.6,3360
150567,tt0242587,7.1,10278
150570,tt0242592,4.7,483
150605,tt0242653,6.7,528155
150637,tt0242716,4.5,485
150647,tt0242734,7.5,14
150651,tt0242746,5.1,279
150674,tt0242795,6.7,5195
150687,tt0242821,6.9,46
150722,tt0242888,6.5,8965
150758,tt0242953,5.8,940
150775,tt0242994,6.9,2483
150778,tt0242998,4.9,29372
150788,tt0243017,7.7,65752
150805,tt0243059,5.5,131
150835,tt0243116,4.6,159
150845,tt0243133,7.5,112477
150847,tt0243135,6.7,3929
150857,tt0243155,6.8,252459
150864,tt0243171,6.3,24
150878,tt0243196,3.3,168
150884,tt0243210,5.8,542
150885,tt0243211,5.9,20
150893,tt0243222,6.8,286
150898,tt0243232,6.3,2373
150904,tt0243255,6.4,12383
150912,tt0243278,5.2,712
150920,tt0243291,6.0,25
150938,tt0243327,5.3,151
150982,tt0243415,5.2,578
150995,tt0243441,6.2,22
151000,tt0243452,5.2,198
151005,tt0243462,5.3,776
151015,tt0243483,6.1,153
151020,tt0243493,7.0,18016
151028,tt0243508,5.7,461
151047,tt0243554,6.3,3075
151058,tt0243573,6.8,511
151060,tt0243575,5.6,2498
151063,tt0243585,5.5,56720
151068,tt0243595,6.1,2407
151074,tt0243609,7.0,11323
151093,tt0243650,2.0,603
151095,tt0243652,4.1,355
151096,tt0243655,6.5,59394
151145,tt0243736,5.6,74811
151156,tt0243759,6.9,3178
151169,tt0243794,7.3,6750
151201,tt0243876,5.8,1709
151205,tt0243885,3.7,578
151207,tt0243889,7.8,4162
151208,tt0243892,6.0,89
151213,tt0243898,7.2,9
151216,tt0243904,5.6,572
151218,tt0243907,5.1,809
151227,tt0243927,4.8,115
151229,tt0243931,6.2,7306
151254,tt0243980,5.2,14
151259,tt0243991,4.6,1784
151264,tt0244000,5.9,17028
151290,tt0244071,6.2,417
151298,tt0244092,6.8,1478
151299,tt0244094,6.2,960
151300,tt0244095,4.9,46
151315,tt0244122,6.6,103
151337,tt0244167,4.6,568
151347,tt0244196,5.1,959
151369,tt0244244,6.5,192347
151396,tt0244297,6.8,1522
151405,tt0244316,8.1,26553
151461,tt0244417,4.3,162
151471,tt0244437,5.3,356
151481,tt0244452,3.1,970
151493,tt0244471,5.2,91
151496,tt0244476,6.6,230
151498,tt0244479,7.2,5985
151511,tt0244504,7.0,1848
151522,tt0244521,5.2,3181
151594,tt0244634,7.1,56
151620,tt0244684,4.9,309
151636,tt0244709,5.8,1052
151682,tt0244803,5.3,529
151694,tt0244838,5.6,29
151711,tt0244870,6.1,8662
151718,tt0244884,6.3,282
151751,tt0244941,3.5,290
151753,tt0244944,7.4,54
151756,tt0244947,4.4,34
151767,tt0244970,6.0,27023
151798,tt0245036,6.8,8
151802,tt0245046,6.4,12936
151811,tt0245062,5.8,267
151813,tt0245067,6.2,17
151821,tt0245090,6.7,3639
151825,tt0245095,4.0,538
151834,tt0245115,5.6,3027
151837,tt0245120,5.3,8958
151855,tt0245157,6.1,1668
151859,tt0245171,6.4,4451
151893,tt0245238,6.8,21814
151915,tt0245276,6.9,1858
151918,tt0245280,7.4,2320
151925,tt0245294,6.0,828
151928,tt0245299,4.7,81
151938,tt0245317,5.9,247
151955,tt0245341,5.4,655
151959,tt0245348,5.5,60
151961,tt0245350,3.9,263
151965,tt0245356,3.6,1083
151986,tt0245407,5.7,3877
151993,tt0245429,8.6,798151
151998,tt0245438,7.0,33
152011,tt0245479,4.9,1584
152018,tt0245501,7.0,1460
152027,tt0245522,4.0,141
152041,tt0245562,6.1,71597
152049,tt0245573,5.9,3296
152050,tt0245574,7.7,126202
152053,tt0245582,7.2,44
152079,tt0245634,4.6,174
152095,tt0245674,5.6,90446
152102,tt0245686,6.0,59010
152116,tt0245712,8.1,246529
152119,tt0245724,2.9,254
152141,tt0245759,3.7,20
152159,tt0245799,5.8,100
152160,tt0245803,5.4,51388
152161,tt0245806,6.2,59
152169,tt0245825,4.7,3507
152180,tt0245837,7.1,1759
152184,tt0245844,7.7,143603
152200,tt0245866,3.4,1033
152210,tt0245891,5.7,1331
152216,tt0245904,5.2,95
152217,tt0245905,4.5,126
152221,tt0245910,7.4,3679
152231,tt0245929,8.2,8237
152262,tt0246000,4.0,372
152263,tt0246002,5.5,2366
152285,tt0246037,6.2,413
152301,tt0246072,6.4,892
152305,tt0246076,6.4,15
152320,tt0246108,4.3,417
152326,tt0246124,4.1,127
152328,tt0246134,6.2,2253
152337,tt0246146,5.9,80
152342,tt0246157,4.6,184
152366,tt0246197,7.6,11
152382,tt0246228,5.0,531
152405,tt0246266,6.8,2836
152407,tt0246268,7.0,96
152417,tt0246278,6.5,627
152436,tt0246323,5.6,84
152438,tt0246332,4.9,533
152477,tt0246404,6.4,3686
152478,tt0246405,6.6,1501
152481,tt0246409,5.9,21
152482,tt0246411,4.8,64
152517,tt0246460,6.1,224272
152520,tt0246464,6.4,21282
152540,tt0246498,6.3,2398
152541,tt0246500,6.3,4859
152548,tt0246514,5.7,752
152563,tt0246544,4.7,14866
152568,tt0246555,6.2,16
152581,tt0246578,8.0,823797
152586,tt0246592,6.6,6794
152587,tt0246593,7.1,1061
152596,tt0246611,3.5,128
152603,tt0246628,6.7,3085
152629,tt0246677,7.0,26153
152653,tt0246719,6.3,1051
152663,tt0246730,7.0,169
152682,tt0246765,7.2,2020
152686,tt0246772,7.2,8422
152688,tt0246776,5.9,738
152722,tt0246836,7.3,30
152749,tt0246870,4.7,711
152751,tt0246875,6.7,1950
152761,tt0246890,4.6,216
152764,tt0246894,3.1,28916
152770,tt0246906,6.5,311
152804,tt0246965,3.3,125
152822,tt0246989,5.3,19149
152861,tt0247061,6.8,54
152906,tt0247133,5.3,202
152918,tt0247153,6.1,183
152938,tt0247196,7.1,25883
152941,tt0247199,7.1,39838
152961,tt0247254,5.1,2141
152977,tt0247294,7.4,17
152983,tt0247303,4.7,5124
153011,tt0247389,7.5,14
153021,tt0247419,5.1,1058
153022,tt0247425,7.4,41235
153023,tt0247427,5.0,980
153029,tt0247444,4.7,6911
153051,tt0247512,6.6,310
153079,tt0247586,7.9,55111
153103,tt0247638,6.4,155227
153107,tt0247645,5.7,874
153140,tt0247745,7.0,109439
153157,tt0247786,4.5,100
153162,tt0247796,6.9,89
153169,tt0247823,4.2,269
153200,tt0247887,6.1,926
153238,tt0247953,5.0,46
153257,tt0247992,5.1,3706
153267,tt0248017,8.4,11
153302,tt0248099,6.7,96
153303,tt0248103,6.9,2681
153306,tt0248110,4.3,595
153314,tt0248123,6.3,380
153317,tt0248126,7.4,52694
153333,tt0248164,5.5,110
153335,tt0248169,5.3,485
153339,tt0248180,5.2,185
153342,tt0248185,6.6,7402
153344,tt0248190,6.0,4315
153368,tt0248254,3.4,143
153424,tt0248409,6.4,3501
153433,tt0248436,6.4,44
153512,tt0248617,4.2,3679
153519,tt0248628,6.4,466
153524,tt0248640,4.5,3431
153538,tt0248661,5.8,1355
153540,tt0248667,6.7,103058
153555,tt0248742,3.4,523
153590,tt0248845,7.7,36670
153613,tt0248912,7.7,1884
153619,tt0248925,5.9,17
153641,tt0248966,8.2,71
153643,tt0248974,5.1,127
153692,tt0249081,5.3,939
153693,tt0249082,4.4,667
153695,tt0249086,5.5,60
153702,tt0249110,6.5,1352
153715,tt0249146,6.9,16
153725,tt0249172,6.0,360
153728,tt0249180,6.2,783
153748,tt0249238,3.4,131
153749,tt0249241,8.0,15107
153753,tt0249261,4.7,679
153821,tt0249371,6.4,14690
153826,tt0249380,4.4,18203
153844,tt0249412,7.1,566
153855,tt0249443,4.0,187
153864,tt0249462,7.7,139020
153871,tt0249478,5.6,28163
153880,tt0249498,4.9,137
153887,tt0249511,4.2,152
153888,tt0249516,1.3,11547
153901,tt0249538,4.6,467
153939,tt0249624,4.8,177
153990,tt0249757,6.3,91
154035,tt0249846,5.7,225
154043,tt0249858,7.4,30
154047,tt0249868,6.8,61
154059,tt0249892,5.4,811
154060,tt0249893,6.6,1742
154111,tt0250023,6.1,44
154140,tt0250067,7.0,3876
154146,tt0250081,6.8,18043
154165,tt0250125,7.3,1639
154213,tt0250202,6.4,4917
154219,tt0250214,4.2,214
154224,tt0250223,6.7,55875
154225,tt0250224,6.4,25255
154239,tt0250258,7.7,95119
154245,tt0250274,6.3,4934
154251,tt0250282,3.9,458
154256,tt0250292,6.0,4501
154262,tt0250310,4.7,13519
154264,tt0250313,5.8,307
154267,tt0250323,6.5,11844
154275,tt0250343,5.8,368
154278,tt0250347,5.7,3855
154288,tt0250371,6.3,4603
154314,tt0250415,5.1,4667
154329,tt0250445,6.9,248
154331,tt0250451,5.6,82
154341,tt0250468,5.4,18751
154347,tt0250478,6.7,6251
154350,tt0250485,3.6,526
154353,tt0250491,6.8,2274
154356,tt0250494,6.4,232009
154357,tt0250495,5.7,17
154403,tt0250613,3.4,1799
154406,tt0250617,5.8,2608
154410,tt0250625,6.1,223
154417,tt0250636,4.1,364
154419,tt0250638,7.0,4938
154445,tt0250687,6.4,119938
154448,tt0250690,5.2,2067
154452,tt0250698,4.8,2009
154464,tt0250716,6.5,934
154466,tt0250720,5.3,9554
154495,tt0250774,3.1,618
154506,tt0250790,5.3,110
154509,tt0250797,6.7,93587
154513,tt0250804,6.8,70
154515,tt0250809,6.8,4196
154577,tt0250944,5.8,88
154586,tt0250959,7.8,6
154590,tt0250964,5.7,23
154608,tt0251004,5.5,8
154609,tt0251005,2.3,630
154620,tt0251031,6.5,6628
154627,tt0251046,4.2,86
154629,tt0251052,6.7,3829
154631,tt0251054,5.0,88
154632,tt0251057,4.9,460
154641,tt0251075,6.1,132797
154649,tt0251091,7.2,997
154652,tt0251094,4.6,1025
154661,tt0251110,6.8,1758
154664,tt0251114,6.3,54359
154670,tt0251127,6.4,253599
154689,tt0251160,7.1,139428
154692,tt0251163,6.1,124
154694,tt0251174,4.4,1754
154696,tt0251179,4.2,228
154702,tt0251191,5.8,528
154703,tt0251193,6.1,80
154745,tt0251294,5.8,82
154767,tt0251353,6.2,37
154771,tt0251364,4.7,157
154772,tt0251369,3.4,135
154773,tt0251370,5.4,570
154787,tt0251402,5.6,45
154792,tt0251412,3.5,134
154794,tt0251415,6.6,1511
154796,tt0251422,5.9,58
154805,tt0251433,6.7,5026
154909,tt0251661,6.6,1135
154915,tt0251670,6.1,24
154919,tt0251677,5.8,571
154926,tt0251695,4.7,47
154927,tt0251696,4.6,943
154947,tt0251736,6.0,89787
154952,tt0251744,5.6,646
154957,tt0251756,6.1,1213
154982,tt0251806,4.7,5929
155024,tt0251901,4.8,155
155050,tt0251951,4.1,524
155091,tt0252028,5.4,26150
155108,tt0252052,7.7,2035
